,quote,probability,logprobs
195,"Most people don’t believe it’s possible.

IT IS POSSIBLE

You can have EVERYTHING.

I’m reaching out to the few intelligent men out in the world who refuse to live anything less.",-158.82608348438,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -9.26547, -1.2710682, -3.513646, -0.762531, -0.003005389, -0.0014585898, -4.6288567, -2.676247, -2.2406027, -0.0118337, -0.006855433, -1.008825, -2.826855, -1.5802283, -0.008817232, -9.858786, -1.5324425, -0.97067, -0.001480616, -0.0019491398, -3.0776267, -0.00047714234, -3.2119477, -1.1298344, -3.069579, -6.399539, -0.045441892, -2.753321, -0.68380386, -0.000162209, -2.8920965, -1.6067523, -0.00085218594, -0.5112696, -9.383356, -1.1647637, -0.19248047, -3.045532, -3.7590601, -8.249874, -4.1278906, -3.0552418, -6.3279743, -0.3237671, -0.30372584, -1.1698145, -6.1600566, -0.01922507, -3.1387534, -6.2561107, -0.47952688, -3.6739635]"
196,"You can’t resist enslavement when you’re broke

Watch the full EM episode here:
https://t.co/LELFNW0MJs https://t.co/Fst8R2ioDz",-215.97068238012005,"[None, -8.736872, -5.372171, -1.8172295, -10.783473, -0.3791049, -0.0013449409, -3.356459, -5.514016, -1.8922446, -2.2535195, -0.0020637498, -0.0012481388, -7.9634914, -11.31921, -0.35117713, -3.3666584, -0.4279268, -1.7807056, -0.000809053, -0.21845126, -6.3874474, -4.9619308, -0.0056630494, -7.923988, -1.8070264, -2.4682722, -13.482842, -6.535387, -1.136166, -0.7390456, -0.86923176, -12.442372, -0.0012900336, -5.6351175, -0.16116156, -0.08510127, -0.00031942554, -8.347723, -4.291357, -4.4817996, -8.3631525, -4.198168, -8.206283, -3.80445, -2.8664784, -0.0013421981, -0.010140962, -0.00047040381, -0.0012231303, -0.00020191487, -4.595978, -7.8752832, -4.1285133, -4.389721, -3.9226077, -8.400884, -4.39102, -3.5133471]"
197,"If youre black and gay and break laws abroad - theyll get you out.

If youre white and straight and serve your country - they let you rot.

Youre simply the wrong demographic to please the culture masters.

ALL white soldiers and spies, quit immediately.

I would.",-263.86313224513003,"[None, -8.736437, -5.370745, -1.8185031, -10.7808895, -0.37948856, -0.001345061, -3.3537052, -4.988294, -0.6957406, -9.144969, -9.586477, -2.4236746, -5.604945, -1.9577982, -9.507431, -5.114071, -11.304059, -6.399455, -4.3798537, -1.6100838, -3.857611, -0.25732857, -5.2722816, -2.080169, -1.7605388, -0.005970006, -3.3549135, -0.24611513, -0.26282707, -1.1884815, -0.16553639, -1.60698, -0.19731295, -8.769752, -2.6367416, -0.2755401, -1.0860593, -0.6190523, -5.443349, -0.083514564, -0.9907568, -0.5961624, -0.49182484, -0.00022850404, -4.6333113, -2.1541004, -7.476952, -3.3403897, -4.541389, -5.338435, -2.2378478, -9.071745, -1.3110561, -9.093655, -7.383695, -0.58217514, -0.47400534, -0.00036730146, -10.371699, -5.6641474, -4.6669054, -3.162406, -6.1123953, -3.6466475, -11.92696, -3.4913206, -0.89271855, -0.83226717, -0.00016089863, -4.1125383, -3.4849925, -3.4518373]"
198,"Everything you do CREATES a change in the Universe.

Yet most of you have been programmed to use this TRUTH against your best interest.",-125.82707846110002,"[None, -8.736241, -5.3708878, -1.8201183, -10.783677, -0.37857556, -0.0013421981, -3.3501163, -6.95949, -4.6933575, -1.5532479, -15.885392, -0.10198589, -2.0525172, -4.754263, -1.2605634, -0.9538764, -3.188497, -0.516355, -1.4243981, -0.012565339, -6.917972, -4.7453165, -1.1463335, -3.9320705, -2.9482543, -1.8028501, -3.4129388, -0.3612808, -6.605162, -2.365461, -7.822403, -0.072632544, -1.7754894, -3.0806537, -3.7325466, -0.8893326, -0.41891423]"
199,"Everybody who is pro degeneracy is also pro vaccine. 

Vaccine = degenerate.",-108.44472535400003,"[None, -8.736946, -5.3720493, -1.8174818, -10.782288, -0.3798836, -0.001346254, -3.351478, -9.1631775, -3.7007704, -1.9561349, -9.237334, -13.013242, -0.7253172, -0.88183224, -4.1950345, -1.1347711, -8.195499, -0.76343936, -5.2760057, -0.5070563, -2.6357265, -5.4243684, -0.2577521, -0.4926332, -4.4360986, -1.602278, -2.7242362, -1.6805452]"
200,"US #journalist #GrantWahl who was kicked out of a stadium in QATAR for this t-shirt has been found dead, after the Netherlands vs. Argentina game. https://t.co/MC2leZ4WPx",-209.84305763400008,"[None, -8.73671, -5.371452, -1.8177183, -10.784653, -0.3792446, -0.0013474489, -3.3468828, -12.242205, -7.9081798, -6.5750613, -0.4721459, -2.6486003, -9.1787615, -1.8649608, -0.12453937, -4.4596066, -2.780629, -4.0753684, -0.14657591, -0.19192135, -2.3957946, -4.285803, -0.59777945, -8.05655, -5.939748, -0.020002268, -1.2157688, -5.959055, -3.4842234, -0.07083908, -0.012425738, -5.2308583, -1.5388228, -5.2013655, -2.6852758, -3.455009, -4.058651, -4.025521, -11.400398, -3.6963081, -1.4081749, -3.585291, -1.5844667, -0.90907365, -4.3590336, -0.006021095, -0.0636378, -0.0023279008, -0.0038437427, -0.0010553306, -8.577379, -4.085892, -8.401569, -4.0214224, -4.1951566, -8.562082, -3.6398687]"
201,Hey guys ive been thinking long and hard and seeing how all the antivaxxers are suffering severe illness and death ive decided to get my 7 covid vaccines.,-151.81976879750002,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -10.265951, -3.977443, -9.172945, -3.6029105, -0.916468, -3.3382418, -6.0749025, -0.23694003, -0.05434898, -2.4797304, -7.8386397, -2.2555838, -4.1422586, -1.2550198, -10.549507, -2.264984, -0.79119915, -0.22817206, -0.93628997, -6.9817734, -6.74682, -4.8021173, -0.9937389, -1.2060097, -4.3923235, -0.015583937, -0.36523098, -0.46175802, -3.5459402, -1.8315209, -7.0751424, -9.302052, -0.086988635, -1.5895045, -1.6010942]"
202,My team is united against the demons.,-70.46534626100001,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -7.7535477, -7.19451, -1.4477326, -6.6877227, -6.138143, -1.2518301, -8.38268, -1.170593]"
203,"Know very well when to be extremely cautious and when to be extremely brave. 

The problem with the modern “man” is he applies these two mindsets absolutely incorrectly. 

They apply the wrong mindset every single time. 

Society has programmed this way.",-201.0468237455,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -8.459283, -8.273194, -0.7626602, -4.93329, -1.2940001, -3.0211859, -6.7760415, -3.154276, -1.2982514, -0.7898088, -0.20706451, -0.7664385, -1.8409263, -2.831792, -0.3568053, -5.6308846, -0.471093, -2.5090683, -2.9251478, -5.1340065, -1.7370317, -1.7515191, -6.4919147, -6.386594, -0.17388953, -5.9506435, -0.8653625, -0.054491535, -0.3366931, -3.1184137, -8.595686, -4.5082173, -1.7122866, -6.8690295, -0.37539086, -7.8971176, -3.0909863, -0.4155092, -1.3893282, -0.09231165, -0.23103921, -4.234374, -3.73254, -1.2574347, -3.9629495, -0.55405176, -7.189157, -1.0434723, -0.3455484, -0.5080985, -0.6152793, -0.018856615, -0.05027592, -7.1586246, -0.03180362, -1.8110902, -3.5367095, -4.2018666, -4.520249, -2.3551338]"
204,GM. https://t.co/D1vBgDt5HW,-99.7788447184,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -13.854058, -5.12281, -8.355508, -0.115857266, -0.15665296, -0.002057777, -0.0048217988, -0.0013388556, -4.597006, -3.9513414, -4.0855265, -4.3422813, -4.1518035, -4.331124, -4.297868, -3.9134872, -4.3974466, -3.6592684]"
205,Life is Beautiful outside the Matrix https://t.co/4Sx97j7NCD,-118.2941129959,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -7.337982, -0.275742, -9.722838, -11.022454, -1.238259, -7.3887067, -8.679325, -0.027338656, -0.95113534, -0.005291531, -0.0050483975, -0.0016883104, -4.3304405, -4.622387, -3.631458, -8.191679, -4.052872, -4.0519304, -8.221402, -4.097548]"
206,I want my share so give me everything you have.,-69.581921221,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -3.6537733, -3.6918795, -7.557017, -6.167797, -4.7300196, -0.6941361, -4.7007017, -2.0439782, -0.44389036, -0.8284223]"
207,"I don’t believe in motivation. 

I believe in divine purpose.",-85.68947424380002,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -4.631719, -2.9227977, -0.947555, -0.0036302148, -0.001698462, -4.3272653, -1.0391576, -9.651822, -0.95105064, -6.6992297, -1.4184039, -3.486682, -2.028574, -1.1888163, -0.093060866, -9.933293, -5.460904, -0.4652274]"
208,"Everyone is influencing you to some degree

Watch the full EM episode here:
https://t.co/LELFNW0MJs https://t.co/gKhqqWG5qd",-209.27676134943997,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -7.921811, -1.8524137, -12.597693, -2.6714725, -3.700831, -2.8490403, -0.59009326, -5.9486213, -0.019527769, -7.326592, -2.278887, -3.2009504, -13.13431, -6.1163206, -1.2673446, -0.7184036, -0.97272444, -13.467469, -0.00093660154, -6.492936, -0.33928704, -0.2156113, -0.0012156146, -8.344315, -4.3159995, -4.404184, -8.170521, -4.1822896, -8.177405, -3.8290164, -2.523745, -0.00089484104, -0.007988591, -0.00041279974, -0.00070938055, -0.00011285097, -4.4242263, -8.308631, -7.979006, -4.3703656, -4.302582, -3.7742426, -4.064007, -3.9730277]"
209,Men go through so much pain that they will never talk about it because they know that nobody cares.,-91.713157401,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -7.047457, -7.013727, -3.5546205, -5.887074, -0.8398276, -2.728113, -4.519852, -0.74668545, -3.7177293, -2.708242, -5.0334907, -0.08959849, -1.0196, -4.1087947, -0.8470657, -3.1072412, -1.2139593, -3.160301, -3.2563574, -0.6748339]"
210,A real brother always has your back.,-58.2369846342,"[None, -8.736154, -5.3703384, -1.8178158, -10.78307, -0.3794652, -0.0013481642, -3.351078, -5.055402, -6.001322, -8.182371, -4.7600503, -2.3570077, -0.69323814, -0.04456583, -0.7037581]"
211,"Noticed a trend?

Its almost as losers/uglies hate me and winners/hotties love me.

Which team are you on? https://t.co/Ya2WQVPBLX",-190.2837332674,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -16.4446, -3.1117947, -5.142355, -1.7013453, -1.8391504, -0.012447888, -7.401976, -6.060174, -1.8474983, -15.837933, -7.918103, -5.346894, -2.955013, -5.7639146, -3.3034391, -2.309308, -4.72783, -0.42001563, -1.4326605, -0.047062896, -0.009669188, -0.76580125, -0.023781657, -0.47615418, -0.7410151, -0.0006787223, -5.761782, -7.653973, -1.5447154, -0.06949736, -0.31092468, -0.21443342, -6.841011, -0.0031363268, -0.13126238, -0.00139693, -0.0016308152, -0.0007587086, -4.3342443, -4.495029, -3.7665086, -4.21716, -3.88787, -8.308731, -8.792587, -3.865831]"
212,"Escaping the Matrix is simply a matter of choice.

Have you decided to become free?

Everybody believes they would take the Red Pill if offered.

Well I am offering it to you, right now.

Will you see how deep the rabbit hole goes?

Look: https://t.co/P0AAPg5JIC",-223.23716574761008,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -12.428173, -2.1769822, -1.8676184, -8.229952, -3.0852096, -5.757491, -0.89781374, -0.32963607, -0.00689258, -4.179366, -0.42703402, -1.1946445, -0.008373253, -6.7044415, -0.36698335, -5.716889, -0.6487897, -3.685311, -2.4003987, -0.59520036, -0.80316263, -0.0004737435, -8.493289, -5.487553, -1.8234756, -5.9638186, -5.054633, -0.72964805, -1.941578, -0.08826888, -0.9877997, -2.6337936, -1.3213919, -0.99842227, -0.00021371653, -4.8147736, -4.2351913, -1.634429, -0.2610755, -0.82829905, -0.42951334, -0.032947432, -2.1532052, -1.6435215, -0.39846963, -0.4504268, -0.2187733, -0.00022552288, -3.6207013, -0.01668409, -7.381993, -2.5065928, -0.10102029, -0.071598604, -0.09328023, -0.19624856, -0.08985179, -0.11744013, -0.1593649, -0.0001963102, -7.1273026, -4.357018, -7.109315, -0.0021830343, -4.8529887, -0.2035679, -0.17061497, -0.0006378657, -4.451924, -3.7943919, -4.9380307, -6.6067843, -4.558997, -4.0652847, -4.103678, -7.9632673]"
213,Life is easy for the professional.,-60.36311479099999,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -7.337982, -0.27646863, -4.1676784, -3.9248595, -1.6163822, -10.849405, -1.7517519]"
214,"Females have an evolutionary distain for weakness.

Experiencing masculine frailty fills them with rage.

The weak man compensates by finding a focus for the females aggression, to avoid suffering it himself.

""Lets attack my family, please be nice to me""

#HarryandMeghanNetflix",-274.0469098105399,"[None, -8.737354, -5.3713546, -1.815837, -10.782808, -0.37882477, -0.0013404062, -3.3495445, -12.960492, -3.1307912, -4.308225, -7.0396423, -10.915538, -5.6459394, -0.101448216, -5.506963, -0.94639915, -1.2731898, -0.014278507, -10.4859085, -2.1988792, -0.020602025, -7.817892, -6.641222, -0.049342375, -7.067119, -1.4812366, -0.01950686, -4.484139, -0.66824645, -0.70030624, -0.0004894227, -2.8899205, -5.7217193, -1.916997, -9.683118, -0.006769075, -1.1350203, -5.6936164, -1.259045, -9.099696, -1.0668683, -3.9553943, -5.8925977, -4.1567388, -2.0459726, -5.329615, -3.5330698, -5.304773, -1.126445, -0.35987988, -0.114673615, -0.30813596, -0.00033403284, -5.7571926, -5.622207, -1.850945, -4.2196116, -5.313567, -4.5764537, -1.3089042, -7.752317, -5.3936877, -2.7320595, -0.023603931, -0.011758612, -1.9175134, -0.493317, -0.0007124828, -7.211339, -10.967851, -3.532313, -0.12019985, -0.07342915, -10.652668]"
215,Top G Cars - Behind the scenes https://t.co/gk1l1jEeIg,-131.28302321500001,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -10.739834, -8.430753, -15.161193, -4.1241736, -10.262901, -0.41786045, -1.338025, -6.6664886, -0.68407094, -1.4711758, -0.018052632, -0.12959562, -0.005486412, -4.4714694, -4.1292453, -4.0065384, -4.2120237, -3.969874, -4.0990214, -4.6327004, -3.921849, -4.3949738, -3.5571306]"
216,"Question your beliefs

Watch the full EM episode here:
https://t.co/LELFNWhPLs https://t.co/VaPt6NHDar",-193.50336357150007,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -10.566232, -5.091105, -3.3476553, -4.6134167, -0.038973343, -7.7110033, -1.916282, -3.6498938, -13.303112, -6.501191, -1.3751116, -0.7345141, -1.070374, -11.270266, -0.001168467, -6.0713515, -0.26259848, -0.31450486, -0.000421624, -8.322207, -4.371037, -8.418162, -7.8864036, -8.172526, -3.9407444, -2.5218172, -0.0013268586, -0.014561327, -0.000498966, -0.0014810939, -0.0001678165, -8.768013, -4.0746775, -4.070805, -3.9587054, -4.3913374, -8.040928, -8.268154]"
217,"It is my moral obligation to try and wake you all up. 

When my children ask what I did during the great enslavement, I can tell them I helped anyone who would listen.",-143.5454204844,"[None, -8.7373085, -5.3698716, -1.8174882, -10.783236, -0.37882107, -0.0013405264, -3.3473048, -4.600942, -0.91977584, -5.5007224, -5.8659587, -2.086255, -0.17843862, -5.320914, -2.1526423, -7.214734, -2.4867728, -4.526233, -0.0928749, -1.06637, -6.1083503, -0.78826475, -2.2213774, -5.2728014, -5.127593, -4.2616982, -2.92795, -3.4127152, -1.1321234, -1.0898316, -1.6827905, -0.21170226, -3.6189494, -9.711362, -0.017571896, -1.3706734, -0.18248387, -2.5032895, -1.5793864, -0.023700237, -1.0420816, -3.7491245, -9.600899, -0.85006976, -1.3405534, -0.112336755, -1.1577365]"
218,What will Christians do? Nothing.,-63.82665019100001,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -6.0640993, -5.3508253, -12.0265875, -0.78757316, -2.3160286, -5.90097, -0.94197917]"
219,G https://t.co/cgJTE9hUNm,-94.68906824329997,"[None, -8.736711, -5.371924, -1.8163619, -10.783155, -0.3785232, -0.001345061, -3.350567, -8.991124, -12.873885, -0.11180957, -0.7851407, -0.0060073617, -0.007700131, -0.0017846196, -4.4670377, -4.0263176, -4.136302, -8.25822, -3.96512, -4.2436604, -8.231535, -4.144837]"
220,"Money is an amplifier.

See a rich dork get out of a Lambo. Super dork.
See a huge mafia guy get out of a Lambo. Killer. 

Those who say money doesnt make you happy - were always miserable.

Those who were happy broke - are VERY happy rich.",-243.79732553819994,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -9.712365, -0.9405059, -4.2646084, -9.083178, -0.83085454, -1.78633, -0.024262391, -7.489795, -4.679893, -4.0134087, -9.354855, -3.425197, -4.7408905, -5.9779854, -0.1376411, -1.0062257, -2.480772, -1.1615795, -2.457419, -8.187897, -3.380498, -0.029974123, -0.8812947, -0.6950755, -11.069968, -0.10308156, -9.38513, -9.526708, -1.5222802, -0.57680345, -0.027093908, -0.03905348, -0.15126002, -1.0263271, -0.0064864107, -0.06689334, -7.9563603, -0.6525514, -3.3668349, -0.06442146, -1.1320624, -7.0284023, -1.8757522, -2.8117456, -0.8495726, -5.2969365, -2.8573997, -0.44139653, -0.5937912, -5.002281, -5.031805, -4.0190763, -5.267868, -0.99453473, -0.92620194, -1.2697955, -3.7261355, -0.06672517, -5.257964, -1.0505387, -9.937205, -2.6493735, -1.745336, -9.306516, -0.21434058, -1.5910174, -0.12915827]"
221,"The only reason I am better than you is because I've suffered more than you.

All I've ever known is pain. https://t.co/84km8AVWk4",-141.06328518200002,"[None, -8.736971, -5.370095, -1.8186791, -10.781066, -0.37858453, -0.0013441055, -3.3538952, -4.175551, -4.8697925, -4.7473845, -2.26953, -2.6337044, -5.47574, -0.13367055, -0.8964738, -0.10508307, -0.7062308, -0.21089676, -3.7466087, -5.860122, -0.1615926, -0.7510659, -0.006682903, -0.69449073, -1.1782233, -0.024299761, -6.052058, -2.5875192, -3.5108154, -1.7284148, -3.45169, -0.41511685, -2.0988698, -0.89737856, -9.596737, -0.0022746117, -0.2898488, -0.0014244454, -0.0012268315, -0.0003751739, -8.508575, -8.00803, -3.9551165, -8.364147, -4.4210806, -4.2916775, -3.7931309]"
222,"Most men sleep fine knowing their dreams will remain dreams.

But some men, refuse to have anything less than everything

We will either live the life of our dreams or die trying.

Will you?

https://t.co/66QzUzFIBj https://t.co/6G3V8dSftf",-248.69506542842,"[None, -8.737222, -5.370265, -1.8181947, -10.786325, -0.37953135, -0.0013488813, -3.3513231, -9.252185, -3.2980528, -9.768188, -6.604789, -5.3887043, -2.0547307, -4.3499403, -1.0926766, -3.4479868, -1.4084454, -0.49809083, -1.0478021, -0.010303729, -4.1499705, -3.3512685, -0.7519378, -2.885004, -5.801183, -0.07706973, -4.8359632, -4.7372556, -1.9202697, -0.18628477, -2.525867, -4.8546796, -0.0009579596, -4.5475874, -3.5865955, -5.689394, -2.0751684, -2.3160524, -0.37483492, -1.2661078, -0.11678636, -0.04530286, -0.6826542, -1.9459809, -0.32952237, -0.5821154, -0.33067873, -0.00047302918, -6.5793767, -0.44895115, -2.09835, -0.37804785, -0.00055031304, -6.7298307, -0.003045566, -4.9215107, -1.348565, -0.08798839, -0.0015360716, -8.426024, -3.9617918, -4.3452163, -4.558074, -3.8413804, -4.4597445, -8.02242, -3.9548864, -4.2754526, -0.003212624, -0.039635506, -0.0016000087, -0.0038116707, -0.0016741593, -4.389179, -4.463289, -3.8411694, -4.250865, -4.0160384, -4.384466, -4.473981, -7.718945, -4.031385]"
